==== This output can be found in Systems/dx986/os/ctctrl-q-c_all.txt ====
==== START ctctrl -q -c all Tue Jul  7 00:44:37 GST 2015 ====
---------------------------------------+-------+-------+-------+---------------
                                       | Have  |Mem Trc|Sys Trc| Buffer size
     Component name                    | alias | /level| /level| /Allocated
---------------------------------------+-------+-------+-------+---------------
          .pdt81                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt82                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt83                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt84                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt85                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt86                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt87                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt88                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt89                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt8A                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt8B                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt8C                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt8D                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt8E                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt8F                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt90                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt91                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt92                       |  YES  |  ON/3 |  ON/3 |          0/ NO
          .pdt93                       |  YES  |  ON/3 |  ON/3 |          0/ NO
